Date,Adj Close
2012-06,0.012500085364112179
2012-07,0.03827151014675545
2012-08,0.24851337133005424
2012-09,0.07936215223464949
2012-10,0.13823864675895914
2012-11,0.011628060439675902
2012-12,0.06564734998432531
2013-01,0.05704441653455006
2013-02,0.09977559919802426
2013-03,-0.09484931963746002
2013-04,0.08656274414092113
2013-05,0.06510560708994095
2013-06,-0.03843834467037788
2013-07,0.10056220684502493
2013-08,-0.0011352857355538815
2013-09,-0.021590828922660066
2013-10,0.0005806835279849043
2013-11,0.16134641265008987
2013-12,0.019990121737844646
2014-01,-0.08329252154660383
2014-02,0.1811865406870663
2014-03,0.034389348866538105
2014-04,0.04111955759230801
2014-05,0.1392432873646059
2014-06,0.0877650416836484
2014-07,-0.03760680546209694
2014-08,0.05506211005732786
2014-09,-0.14343432995194838
2014-10,0.12814467797656026
2014-11,-0.03379789566119851
2014-12,-0.1521817640851707
2015-01,-0.2930667736834087
2015-02,0.16666656728268392
2015-03,-0.04435268320485852
2015-04,0.0039306003316270655
2015-05,0.006564353391479427
2015-06,-0.024456417287231025
2015-07,-0.2072423458023145
2015-08,-0.12368223508362386
2015-09,0.1307136195964944
2015-10,0.09645384351996622
2015-11,-0.13260016792127305
2015-12,0.04026842103973172
2016-01,-0.16057352224205912
2016-02,0.08966711156301943
2016-03,-0.071316699578583
2016-04,0.03455183412029594
2016-05,-0.08508850322019457
2016-06,0.5616941734501621
2016-07,0.040684027334740636
2016-08,-0.0606230913252952
2016-09,0.07418573618411828
2016-10,0.039303600886616996
2016-11,-0.0399900180643995
2016-12,-0.028398317338194312
2017-01,0.006329033558234887
2017-02,-0.05723259957301141
2017-03,0.05870576177052511
2017-04,0.1430229037310613
2017-05,-0.02467757234523993
2017-06,-0.15928690448588567
2017-07,0.3953487798696349
2017-08,0.26519606462336376
2017-09,0.20069747967300033
2017-10,-0.0535657726984079
2017-11,0.0450051973090535
2017-12,0.07079936825983646
2018-01,0.06794624571465979
2018-02,-0.032810144869231395
2018-03,0.03156343448637533
2018-04,-0.07934539691313491
2018-05,-0.2115986992147505
2018-06,-0.03061639024189733
2018-07,0.0643970531574527
2018-08,-0.13140648906660268
2018-09,0.1086955934105518
2018-10,-0.07442975071400726
2018-11,0.13573972355996822
2018-12,-0.040000012796344575
2019-01,0.3089225844483763
2019-02,-0.11414794127991634
2019-03,-0.034482756143144555
2019-04,0.04080269494807376
2019-05,0.08351735012953543
2019-06,-0.015280168872706001
2019-07,0.18275861260218762
2019-08,-0.08279887775660111
2019-09,0.14685318918544943
2019-10,0.08786035535517356
2019-11,0.08050948703235106
2019-12,0.12001888225378776
2020-01,0.10968420382541866
2020-02,-0.015556822170246787
2020-03,-0.572750058254155
2020-04,0.394772891226735
2020-05,-0.06161452440623816
2020-06,0.18153097144455255
2020-07,0.007132179877762379
2020-08,-0.20478013430796282
