Date,Adj Close
2012-06,0.007576840535552076
2012-07,0.06766949532328104
2012-08,0.03520941858422533
2012-09,0.0
2012-10,-0.08843656062555538
2012-11,-1.1102230246251565e-16
2012-12,-0.0023378360907605478
2013-01,0.07798187829713377
2013-02,-0.010638289912666465
2013-03,-0.04430089051500408
2013-04,0.03600347824863648
2013-05,0.0556452938620946
2013-06,-0.07887940352594802
2013-07,0.06832016296691945
2013-08,-0.036355582504739914
2013-09,-0.0318183902984549
2013-10,0.021126690880891585
2013-11,-0.001379265871076063
2013-12,-0.13463092751068462
2014-01,-0.02637349813528056
2014-02,0.018058702478379596
2014-03,0.06707313532619241
2014-04,0.036363643186863914
2014-05,0.03470968290940779
2014-06,0.025773273445364397
2014-07,0.027135532837631038
2014-08,0.14187865725069426
2014-09,-0.1615254264897653
2014-10,-0.05978530159000839
2014-11,0.06793476756864392
2014-12,-0.011225201529747375
2015-01,0.0323778382684905
2015-02,0.07146544694241008
2015-03,0.010076831138448705
2015-04,-0.015711994845936883
2015-05,0.03201616019756992
2015-06,-0.0038778464140066804
2015-07,0.03211675752594889
2015-08,-0.12776999965636715
2015-09,0.08090323862040094
2015-10,0.043523713349311155
2015-11,-0.11457283128291196
2015-12,-0.030803868353196706
2016-01,0.03820877581064708
2016-02,0.08453136990881949
2016-03,0.06468717696221549
2016-04,0.020267243544812352
2016-05,-0.002791737755435064
2016-06,0.018567697689239715
2016-07,0.34895821846074115
2016-08,-0.08197059085914593
2016-09,-0.09568965924677886
2016-10,-0.010962700520648627
2016-11,-0.07948759010301554
2016-12,0.11805944388601786
2017-01,0.03471527455048884
2017-02,0.02562934791955529
2017-03,0.04270802074469415
2017-04,0.002614364439302852
2017-05,0.03228331231771242
2017-06,-0.029074966458144114
2017-07,0.05353880688439139
2017-08,-0.02234664342294157
2017-09,-0.011111299419893417
2017-10,-0.07865159594405835
2017-11,0.05188520517762352
2017-12,0.016048139856029042
2018-01,-0.055763709729578115
2018-02,0.017369724391414376
2018-03,0.059999740509819155
2018-04,-0.02024822273111171
2018-05,-0.041562299836565786
2018-06,-0.02806621080789007
2018-07,0.08074852050594883
2018-08,0.01866277084762835
2018-09,-0.004975245590607247
2018-10,0.11300029625289798
2018-11,0.04234264159798529
2018-12,0.06788920507591079
2019-01,0.08983035169548081
2019-02,-0.029160094073515497
2019-03,-0.0052062652556555955
2019-04,0.05676323241492498
2019-05,0.029031007115960517
2019-06,0.02374667783511919
2019-07,0.024300417824409948
2019-08,0.035945699263106645
2019-09,0.02491108885100357
2019-10,-0.0034722399300883833
2019-11,0.00391176608116961
2019-12,0.10564161115068305
2020-01,0.0022537093233510053
2020-02,-0.056537047918000294
2020-03,-0.12427653485887824
2020-04,0.06920692180575583
2020-05,0.0454545065443126
2020-06,-0.009739159579554069
2020-07,0.019669887330732605
2020-08,0.001582353969123096
