Date,Adj Close
2010-01-04,16.420129776000977
2010-01-05,16.25537872314453
2010-01-06,16.2773380279541
2010-01-07,16.282835006713867
2010-01-08,16.376192092895508
2010-01-11,16.502500534057617
2010-01-12,16.36521339416504
2010-01-13,16.573898315429688
2010-01-14,16.337749481201172
2010-01-15,16.06316566467285
2010-01-18,16.06866455078125
2010-01-19,16.337749481201172
2010-01-20,15.848992347717285
2010-01-21,15.590887069702148
2010-01-22,15.673262596130371
2010-01-26,15.250402450561523
2010-01-27,15.129583358764648
2010-01-28,15.157044410705566
2010-01-29,15.431628227233887
2010-02-01,16.47504234313965
2010-02-02,16.80454444885254
2010-02-03,16.39267349243164
2010-02-04,16.09062385559082
2010-02-05,15.321798324584961
2010-02-08,15.514002799987793
2010-02-09,16.288330078125
2010-02-10,16.6947078704834
2010-02-11,17.035194396972656
2010-02-12,16.7496337890625
2010-02-17,16.683727264404297
2010-02-18,16.832006454467773
2010-02-19,16.864952087402344
2010-02-22,16.80454444885254
2010-02-23,16.573898315429688
2010-02-24,16.722169876098633
2010-02-25,16.47504234313965
2010-02-26,16.607927322387695
2010-03-01,16.736242294311523
2010-03-02,16.529823303222656
2010-03-03,16.41267967224121
2010-03-04,16.401519775390625
2010-03-05,16.624658584594727
2010-03-08,16.390357971191406
2010-03-09,16.680450439453125
2010-03-10,16.84781265258789
2010-03-11,16.825496673583984
2010-03-12,16.680450439453125
2010-03-15,16.74181365966797
2010-03-16,16.875707626342773
2010-03-17,16.78644561767578
2010-03-18,16.646974563598633
2010-03-19,16.45729637145996
2010-03-22,16.529823303222656
2010-03-23,16.45729637145996
2010-03-24,16.45729637145996
2010-03-25,16.401519775390625
2010-03-26,16.485200881958008
2010-03-29,16.59676742553711
2010-03-30,16.574460983276367
2010-03-31,16.652555465698242
2010-04-01,16.624658584594727
2010-04-05,16.736242294311523
2010-04-06,16.758560180664062
2010-04-07,16.73065948486328
2010-04-08,17.082124710083008
2010-04-09,17.29411506652832
2010-04-12,17.34990692138672
2010-04-13,17.210430145263672
2010-04-14,17.043071746826172
2010-04-15,17.238323211669922
2010-04-16,17.01517677307129
2010-04-19,16.81991958618164
2010-04-20,16.702768325805664
2010-04-22,16.552143096923828
2010-04-23,16.652555465698242
2010-04-26,16.635826110839844
2010-04-27,16.094682693481445
2010-04-28,16.4238224029541
2010-04-29,16.736242294311523
2010-04-30,16.73065948486328
2010-05-03,16.490779876708984
2010-05-04,15.653968811035156
2010-05-05,15.748804092407227
2010-05-06,15.508919715881348
2010-05-07,15.408495903015137
2010-05-10,15.89942741394043
2010-05-11,15.564708709716797
2010-05-12,15.542387008666992
2010-05-13,15.347132682800293
2010-05-14,14.867361068725586
2010-05-17,15.174193382263184
2010-05-18,15.001248359680176
2010-05-19,14.482426643371582
2010-05-20,14.114226341247559
2010-05-21,14.605156898498535
2010-05-24,14.477624893188477
2010-05-25,14.448118209838867
2010-05-26,14.606633186340332
2010-05-27,14.974637031555176
2010-05-28,14.65758991241455
2010-05-31,14.708542823791504
2010-06-01,14.533036231994629
2010-06-02,15.12182903289795
2010-06-04,15.189769744873047
2010-06-07,14.946327209472656
2010-06-08,15.031245231628418
2010-06-09,14.86140251159668
2010-06-10,15.150142669677734
2010-06-11,15.22939682006836
2010-06-14,15.569082260131836
2010-06-15,15.410562515258789
2010-06-16,15.506815910339355
2010-06-17,15.421886444091797
2010-06-18,15.58041000366211
2010-06-21,15.959731101989746
2010-06-22,15.99370288848877
2010-06-23,15.687970161437988
2010-06-24,15.495485305786133
2010-06-25,15.34262752532959
2010-06-28,15.059557914733887
2010-06-29,14.43679428100586
2010-06-30,13.95556640625
2010-07-01,14.810450553894043
2010-07-02,15.002945899963379
2010-07-05,14.889705657958984
2010-07-06,15.257707595825195
2010-07-07,15.7106294631958
2010-07-08,15.676660537719727
2010-07-12,15.738929748535156
2010-07-13,16.101274490356445
2010-07-14,16.016345977783203
2010-07-15,16.265460968017578
2010-07-16,15.8012113571167
2010-07-19,15.965394973754883
2010-07-20,15.908769607543945
2010-07-21,15.99936294555664
2010-07-22,16.463607788085938
2010-07-23,16.690061569213867
2010-07-26,16.446619033813477
2010-07-27,16.24846839904785
2010-07-28,16.927841186523438
2010-07-29,16.927841186523438
2010-07-30,17.290185928344727
2010-08-02,17.244890213012695
2010-08-03,16.75799560546875
2010-08-04,16.58816146850586
2010-08-05,16.98446273803711
2010-08-06,17.176950454711914
2010-08-09,17.380765914916992
2010-08-10,17.159961700439453
2010-08-11,16.814624786376953
2010-08-12,17.1826114654541
2010-08-13,17.23356819152832
2010-08-16,17.154298782348633
2010-08-17,17.06937599182129
2010-08-18,16.939165115356445
2010-08-19,16.643152236938477
2010-08-20,16.88824462890625
2010-08-23,16.757152557373047
2010-08-24,16.523452758789062
2010-08-25,16.523452758789062
2010-08-26,16.07318687438965
2010-08-27,16.101686477661133
2010-08-30,15.75969409942627
2010-08-31,16.23276710510254
2010-09-01,16.677358627319336
2010-09-02,16.500659942626953
2010-09-03,16.238481521606445
2010-09-06,16.09027862548828
2010-09-08,16.107379913330078
2010-09-09,16.113080978393555
2010-09-10,15.959192276000977
2010-09-13,16.52916145324707
2010-09-14,16.728649139404297
2010-09-15,16.876842498779297
2010-09-16,16.814151763916016
2010-09-17,16.620363235473633
2010-09-20,16.97944450378418
2010-09-21,17.0991268157959
2010-09-22,17.23592185974121
2010-09-23,17.75819206237793
2010-09-24,17.385244369506836
2010-09-27,17.729509353637695
2010-09-28,17.78688621520996
2010-09-29,18.119674682617188
2010-09-30,18.435243606567383
2010-10-01,18.773775100708008
2010-10-04,18.871309280395508
2010-10-05,19.03196907043457
2010-10-06,18.963115692138672
2010-10-07,18.710657119750977
2010-10-08,19.07786750793457
2010-10-11,19.163928985595703
2010-10-13,19.995899200439453
2010-10-14,19.69754409790039
2010-10-15,19.96721649169922
2010-10-18,19.795080184936523
2010-10-19,19.45655059814453
2010-10-20,19.737707138061523
2010-10-21,19.232789993286133
2010-10-22,19.261478424072266
2010-10-25,19.364749908447266
2010-10-26,19.56557846069336
2010-10-27,19.42212677001953
2010-10-28,19.135242462158203
2010-10-29,18.991806030273438
2010-11-01,19.324600219726562
2010-11-03,19.571311950683594
2010-11-04,20.070486068725586
2010-11-05,19.984424591064453
2010-11-08,19.892623901367188
2010-11-09,19.416397094726562
2010-11-10,19.3991756439209
2010-11-11,19.3475399017334
2010-11-12,19.42212677001953
2010-11-16,19.45081901550293
2010-11-17,19.39344024658203
2010-11-18,19.645910263061523
2010-11-19,19.68033218383789
2010-11-22,19.39344024658203
2010-11-23,18.593608856201172
2010-11-24,18.847057342529297
2010-11-25,18.950735092163086
2010-11-26,18.956499099731445
2010-11-29,19.106258392333984
2010-11-30,18.950735092163086
2010-12-01,19.45185661315918
2010-12-02,19.290586471557617
2010-12-03,18.777935028076172
2010-12-06,18.403528213500977
2010-12-07,18.363203048706055
2010-12-08,18.092479705810547
2010-12-09,17.856311798095703
2010-12-10,17.769916534423828
2010-12-13,17.95999526977539
2010-12-14,17.948471069335938
2010-12-15,17.885122299194336
2010-12-16,17.71230697631836
2010-12-17,17.637428283691406
2010-12-20,17.30910301208496
2010-12-21,17.59711265563965
2010-12-22,17.798709869384766
2010-12-23,17.879358291625977
2010-12-27,17.769916534423828
2010-12-28,17.735353469848633
2010-12-29,17.856311798095703
2010-12-30,18.098237991333008
