data_pregao,preco_ultimo
2020-01,0.009879253567508739
2020-02,-0.11195652173913018
2020-03,-0.38922888616891094
2020-04,0.006012024048096309
2020-05,-0.022908366533864633
2020-06,0.02752293577981635
2020-07,-0.017857142857142683
2020-08,-0.06262626262626259
2020-09,-0.09698275862068984
2020-10,-0.026252983293555854
2020-11,0.19975490196078383
2020-12,0.011235955056179803
2021-01,-0.03535353535353547
2021-02,-0.12565445026178013
2021-03,0.21197604790419167
2021-04,-0.059288537549406994
2021-05,0.1743697478991597
2021-06,-0.09302325581395343
2021-07,-0.010848126232742339
2021-08,-0.09970089730807574
