data_pregao,preco_ultimo
2020-01,-0.12121212121212144
2020-02,-0.08965517241379295
2020-03,-0.06960227272727293
2020-04,0.007124681933842414
2020-05,0.13845376452753855
2020-06,-0.001775410563693569
2020-07,-0.012005335704757036
2020-08,0.017101710171016915
2020-09,-0.15663716814159323
2020-10,-0.03777544596012605
2020-11,0.033805888767721504
2020-12,0.014767932489451852
2021-01,0.055093555093555624
2021-02,-0.10837438423645362
2021-03,0.11878453038674008
2021-04,-0.012345679012346289
2021-05,0.033500000000000085
2021-06,-0.0735365263667156
2021-07,0.07885117493472604
2021-08,-0.09390125847047426
