data_pregao,preco_ultimo
2020-01,-0.10383275261324076
2020-02,-0.06609642301710761
2020-03,-0.2697751873438796
2020-04,0.026225769669327104
2020-05,-0.015555555555555878
2020-06,0.08239277652370225
2020-07,0.11261730969760197
2020-08,-0.11621368322399273
2020-09,-0.06680805938494117
2020-10,0.03295454545454524
2020-11,0.16391639163916394
2020-12,0.10869565217391308
2021-01,-0.09548167092924131
2021-02,-0.06220546654099901
2021-03,0.03718592964824152
2021-04,-0.025193798449612448
2021-05,0.07952286282306131
2021-06,0.02670349907918923
2021-07,0.0017937219730941312
2021-08,0.034914950760966956
